0.0;0.0;0.0
64.9233630216;50.3660317065;88.2803889362
65.882743716;94.9192001383;90.6281157242
6.53207271484;41.9875068425;4.62193436364
76.6026773652;26.2418788862;18.6977786247
20.7301668569;57.0977031458;71.9324180001
52.6021651548;56.6051102268;61.9724412142
25.8494716852;87.086161024;9.00434190727
5.85161807036;16.813773856;68.0546514726
7.7786894856;42.8058247634;64.3090051051
11.8468517627;1.75249273664;65.1202220445
35.0960426577;1.9601162501;29.9840616265
16.0109121885;22.8875931403;46.0949525076
29.5603847163;86.351290432;70.0215555137
3.08977599321;35.5111078045;41.503166975
90.8602634911;42.9094096759;57.9475963491
76.5111054479;21.2516727121;30.0116547751
73.4857969171;-0.446625715077;60.9342066096
40.1176331018;68.501558985;19.1946103173
54.7466377087;40.2977372382;55.4766943698
8.89608069008;82.1793879155;32.759588446
22.6050098176;87.0242347798;43.209291049
80.0729588262;32.4808523965;5.84701733235
9.32018505375;14.7898206231;80.9933762738
-0.511342827875;34.181725576;30.5800240182
21.5727387811;6.08874253304;59.2974637331
73.7312113024;-2.08048497603;78.8718903668
86.2715971639;14.4182052153;74.5771854955
12.5476849437;43.8659803542;-4.18828761874
54.5420574632;94.9650233404;5.60069629294
15.9537233416;4.04882404404;19.737507937
52.3804041083;34.396039725;29.6334298871
66.1003182906;11.3144235785;52.6798482201
73.7296089191;-4.54143425278;63.0521209876
65.7275174466;39.147461404;50.9679186259
93.5658039581;57.9643068567;78.7685825235
43.5136494326;27.8491177618;25.9404034256
92.7145890355;89.4759042275;9.01775215056
92.394149283;18.4677845648;51.9779867703
36.8784541314;30.5148041619;22.2453925512
27.1704414487;37.9279787792;55.2554694052
71.7489538625;82.5072073814;27.6680902281
11.5976187913;60.5916900077;22.2799648416
47.0235646216;37.5245120036;62.1920706304
33.0307389641;81.8523240455;48.4133967998
53.73261346;94.9284819984;-1.84852838639
19.8830528023;37.968093936;52.5170740939
42.199818144;19.9872138985;38.5490988014
52.780758626;87.4430530621;26.3082723399
36.8845935397;36.7763349428;39.0958461643
77.5685419394;94.8504089992;-2.7243715324
19.4373132818;81.6682018628;47.9201301654
17.8735965684;21.1589724716;49.6123032036
78.0467439374;0.46495847347;17.3767526061
53.0620815383;59.9183818466;-1.18033255976
18.7863390515;82.7286117386;10.2588283217
66.9386269698;56.7937969897;66.3139453736
77.7418512916;49.104656787;-2.46656413739
-0.958829177941;67.6745154972;32.0057191964
24.1106866691;81.6628388187;56.1880530169
1.14318839412;65.0038243289;46.3450007858
60.2291499494;79.8180759657;79.230120266
44.7160377008;44.6568316133;78.2713301355
38.4664021362;52.1280751637;25.4036310199
78.2599051905;2.18962270357;5.33675548659
50.3495906497;19.5242917278;1.74650647416
19.6750258306;55.7297089995;-0.520168407625
73.7016756285;-2.32818789651;52.8329565263
33.9721769859;56.1550045435;77.5877037663
16.518897475;-2.04675025619;-0.155811113043
11.9958836187;37.2404410861;44.1710473616
87.9207108955;7.33962791819;18.5710028784
15.3235155896;18.3199137147;20.9214003109
57.9652762791;40.3098493003;1.14313823774
94.1622288015;41.9224634787;32.2124204004
0.49313114656;56.1645175871;90.5881608114
35.8338622176;33.2920923602;83.2209339375
14.1685378119;54.0780072233;26.9531675687
0.0166918461618;28.6765507712;77.0982943393
73.3399527652;77.544268251;71.6693833417
79.3755473724;21.6103884598;47.4353408369
68.4234317502;93.9536438403;20.1412015068
54.4320497973;62.1246513262;61.4176623368
6.74890954456;20.8775476554;48.2597014514
7.50673623159;36.2264237652;7.56814712373
30.1708335695;93.6869910135;46.8648984685
45.8019445287;83.3112297446;9.70331268618
12.4777661489;-4.61881390473;40.7687346091
18.5400932002;55.3647300625;39.3878991394
74.4295296491;20.830223128;78.762464671
91.6142841006;86.208216626;94.0080049891
14.5771545263;65.6206157502;91.7720274639
65.9298440343;43.2102808674;92.671470964
11.7304798862;68.6009840416;21.0260514716
42.5359302646;53.6996667997;50.1333587811
46.1892904118;34.5653847849;-4.85353831364
27.4056342946;15.0627150036;27.9718036065
11.6543154865;48.1840047029;-1.34425098907
82.2452273624;-2.43101075898;42.3485749671
17.9702249983;92.4789192202;15.6043560089
30.7680593165;3.04268979216;59.72346468
38.2223665096;47.61430156;8.71106916306
9.81710223555;4.28801692039;16.2531459235
17.5210410374;-1.23829843884;17.1385429174
64.8200582089;91.2242513966;20.9287464716
86.7849054664;60.9017123604;62.7729499318
83.7727308824;66.2223879748;39.1196000626
94.5247666374;6.46791892143;6.57896705529
83.1362340195;48.200810732;10.368988836
91.3714211516;3.65339355476;85.5112966929
88.9427564627;48.5091931309;78.582627639
79.1962742968;39.2378155149;4.67650719072
24.3743607402;62.4040571074;-1.84623131412
89.1916969308;14.8891824054;26.6587782406
40.0706172084;60.2554207023;70.12335933
85.1079051843;20.8730784318;35.776145551
68.9671103892;86.7017031228;23.2327686666
63.9424097505;13.9586532637;24.2824446114
7.37534966048;82.4823415288;2.61670935733
17.9372731762;58.4594212986;33.1931891481
15.6544591027;94.662552137;51.9814836986
8.94899247716;80.4166194909;81.7709389417
73.6841067112;64.700095203;60.260913804
-3.534785565;7.98300731709;62.6918111664
36.9440676265;55.5506968615;59.5014180179
68.3732703612;58.2467370357;93.1623814295
5.07058493401;29.1505548232;34.699255792
7.7165797711;41.1446831884;45.678382277
54.3402609592;73.2756127916;64.5624017866
30.5292543593;83.5585554723;19.3941179771
31.5222683829;6.3947976256;23.2884882265
53.7850256221;24.2325966482;63.7359165279
50.5971678592;31.138650164;58.9873895745
-0.281032450349;43.1434428746;92.8393683418
6.11013511419;2.66170534777;59.1231365775
71.6077361099;85.5154780463;80.9140087561
47.8384388265;67.0585208828;19.890518748
60.3833284197;67.6805256708;65.0639379703
-1.90079007958;91.3895001602;9.29681810297
93.6581319997;73.5337704407;60.6129660957
14.873583262;56.8906379751;15.0748785187
19.6483279483;45.2457784551;91.9831265862
52.0170184737;76.4221639957;79.8204961487
78.3605712028;60.4074744681;43.7859051414
-1.52780377256;62.1909129433;80.9138642184
34.9077541718;10.9429075221;54.7033086457
61.31919221;13.1237182727;44.052249527
14.7740412409;75.9813628822;94.8250196446
73.3319466256;61.9522678583;61.9901889549
-4.23103921616;68.5541840362;82.8437427417
2.24226039224;34.610035749;90.892344874
13.101238916;-4.62271856913;36.7502929305
14.0265998628;-4.53198793584;14.056406446
86.5532169404;66.0425303543;20.4754953259
29.5254545011;42.3451327721;74.3772760523
70.228445553;23.2181496257;7.92149751867
88.090774063;-0.889459474358;55.5442436069
57.4752405073;-3.43441903836;55.1011817895
66.585206012;29.1745774243;79.0138693149
75.2038061633;13.3884708975;92.0136927736
58.4231030408;27.5011685309;44.4024440718
25.77499745;84.652547723;19.4053924896
78.6312598021;84.8319663004;78.9837545986
54.2225304768;79.2865393235;31.2339394102
38.3613108727;-3.17669207733;83.2692471443
2.20760464927;63.7303045812;42.206003217
44.9065223824;13.8149147916;5.65275616052
45.4762239623;49.3528023547;77.3705972388
79.7223655762;-0.47169593265;39.1181462994
49.2424443478;-2.2751789523;40.1805825227
55.144476559;30.5412251563;90.8990429582
54.6232334476;49.6695066411;-2.86096009174
